"corpus","preloaded/notenten17_bokmal_obt2"
"subcorpus","-"
"concordance size","263133"
"query","Query:[ws(1, 102767041)]"
"Reference","Left","KWIC","Right"
"trollweb.no","dag) for håndtering av ordrene, slik at ingenting blir hengende igjen. </s><s> behandle bestillingen som vanlig, men velge å","endre","<coll>antallet</coll> (Quantity) på den eller de aktuelle varelinjene som ikke skal faktureres/sendes nå </s><s> Husk å fakturere de"
"blogspot.no","en 31. desember 2011 skal blant annet Norge ligge sør for ekvator"". altså, kontinenter flytter seg i løpet av en time og","endrer","fullstendig jordens <coll>utseende</coll> og utsletter stort sett alle menneskene på denne planeten . maken til vrøvl! faktisk"
"blogspot.no",", flyulykker som har bisarre årsaker som skal ses på som tegn som leder frem til den store kataklysme i 2012 . det er bare å","endre","<coll>datoer</coll> når det viser seg at dommedag ikke kommer i 2012, andre har gjort tilsvarende . at troverdigheten går fløyten er"
"blogspot.no","på det, ligger det et langt klipp fra en anerkjent nyhetsstasjon som tar opp saken, å saken med at flere flyplasser nå må","endre","sine <coll>rullebaner</coll> , grunnet at den magnetiske polen ikke stemmer overens med flyplassene sine rullebaner/systemer ."
"blogspot.no","om rullebanene? hvor har du fått dette ubegripelige sludderet fra? tror du vinden skifter retning? </s><s> he he . så de må","endre","sine <coll>rullebaner</coll> for å ta høyde for polskifte mener du . det ligger noen perler her og der på youtube, men stort sett"
"kirken.no","sender melding om vigselen til folkeregisteret, som utsteder den egentlige vigselsattesten . ønsker en av dere å","endre","<coll>navn</coll> i forbindelse med vigselen, må skjema ""endring av navn"" leveres folkeregisteret sammen med de andre papirene ."
"nor92.com","antall elever og elevenes nivå nødvendigvis vil påvirke treningsplanen . alle vil bli fulgt opp ut fra sitt eget nivå. </s><s>","endret","<coll>kampstart</coll> for oppgjøret mot Ajer nOR 92 Tigers Innebandy </s><s> Førstkommende tirsdag har nOR 92 muligheter til å ta tilbake"
"tannlegeforeningen.no","utstedelse av frikort tak 2 . pasienter i Tromsø skal fra denne datoen sende kvitteringene sine til: </s><s> fra 1. januar 2010","endres","<coll>formatet</coll> på frikort tak 2 til å ha samme størrelse som et minibankkort . fra samme tid vil frikortet skrives ut"
"casinotopplisten.com",", men de kunne ikke tilby spillet lovlig . lotteri var nemlig forbudt, mens gambling var lov . så noen kasinoer","endret","<coll>navnet</coll> fra ""kinesisk lotto"" til ""hesteveddeløp keno"", og erstattet tallene med hester . da lotteri ble legaliser,"
"kunnskapsriktrening.com","i tillegg til hvilemetabolismen . en annen viktig, og ofte glemt side av saken er at hvilemetabolismen synker om vi","endrer","<coll>kostholdet</coll> til å spise altfor lite eller å faste, Som jeg skrev vil fordøyelse osv også kreve energi . så om vi tenker at"
"mrbloggen.com","når de skal integreres. </s><s> riksadvokaten har varslet at de vil gjennomgå retningslinjene . det er på høy tid at Norge","endrer","sin konvensjonsstridige <coll>praksis</coll> med å fengsle flyktninger for irregulær innreise. </s><s> vikingenes guder </s><s> Han hadde"
"rotary.no","og navn som står i fanen, må du klikke først på Settings knappen i menyen til venstre . under Site settings finner kan du","endre","<coll>Page</coll> title og laste opp din favicon . husk å lagre når du er ferdig. </s><s> tips en venn </s><s> Skatteetaten med mobilapp for"
"thescholar.no","luksuriøse ingredienser og eksotiske smaker . mens du spiser kan du nyte utsikten over den vakre hagen . <coll>lunsjmenyen</coll>","endres","hver uke basert på kokkens inspirasjon og du kan finne herlige hovedretter fra 31 euro . adresse: Avenue Notre-Dame de"
"thescholar.no","luksuriøse ingredienser og eksotiske smaker . mens du spiser kan du nyte utsikten over den vakre hagen . lunsjmenyen","endres","hver <coll>uke</coll> basert på kokkens inspirasjon og du kan finne herlige hovedretter fra 31 euro . adresse: Avenue Notre-Dame de"
"jafro.org","– i dette tilfellet de private aktørene Microsoft og i økende grad Apple. </s><s> begge selskapene har en historie for å","endre","<coll>formater</coll> etter eget forgodtbefinnende, og det er ikke alltid de nye programmene klarer å åpne gamle formater . dermed"
"laraskiftetleve.com","truede artene truet på grunn av arealendringer </s><s> Skal tap av biologisk mangfold bli noe mer enn festtaler, må vi drastisk","endre","<coll>måten</coll> vi bruker areal på, og i hvert fall ikke starte nye store naturinngrep </s><s> Dette er en holdning som nå deles av stadig"
"aftenposten.no","et nytt avgiftsregime neste år . det er en risikosport å handle ny bil, for man vet jo aldri hvilke <coll>avgifter</coll> som blir","endret",", mener Hoksrud. </s><s> - jeg tror ikke dette EU-forslaget blir innført . nå er det allerede så høye drivstoffpriser at det"
"sb1r.no","? </s><s> du kan enkelt bestille skattekort elektronisk for dine ansatte. </s><s> du får beskjed hvis noen av dine ansatte","endrer","<coll>skattekort</coll> og har da ansvar for at skattekortopplysningene blir oppdaterte før neste lønnskjøring. </s><s> du har alltid"
"godtiglasset.com","i årene som kommer . god jul er et skikkelig snopeøl som passer best alene eller som følgesvenn til julenøttene. </s><s> ""vi har","endret","God <coll>Jul</coll> hvert år,"" forteller Kjetil, ""utenom i 2008 eller 2009, da vi rett og slett glemte det. </s><s> "" </s><s> et symbolsk øl: ølet er"
"ksys.no",""" som bidro til depresjonen . under innspillingen blir Solveig syk igjen, og hele filmfortellingen","endrer","<coll>karakter</coll> . </s><s> Solveig og samboeren Ravn Lanesskog er til stede under visningene og svarer på spørsmål. </s><s> De forteller om"
"ny-tid.no","? mødrene og fedrene oppdrar guttene sine til å bli menn, som strutter av mannlighet og maskulinitet . vi må","endre","<coll>tankegangen</coll> til foreldre som oppdrar barn, for å få fininnstilt hannkjønnets øyne, og hender, så de kan bruke dem til"
"magasinetvisjon.no","mer om Dødens ritualer: avskjed med livet </s><s> Intervju: en tidlig morgen for snart 30 år siden erfarte Byron Katie noe som","endret","<coll>livet</coll> hennes for alltid . en indre transformasjon som ga en altomsluttende frihet . i årene siden den gang har hun"
"episerverhotell.net","spesialpris, i tillegg fikk Javier Bardem prisen for beste hovedrolle. </s><s> verdivurdering </s><s> Publisert dato: 03.04.2009 -","endret","<coll>dato</coll> : 03.04.2009 </s><s> Våre rådgivere har lang erfaring med verdivurdering av virksomheter og eiendeler for mange ulike"
"uio.no","med vår kontaktperson signaliserer også at dere ønsker å starte deres evaluering . dette betyr i praksis at vi ikke kan","endre","<coll>funksjonalitet</coll> på vår side fra dere oppretter en dialog med vår kontaktperson . det er derfor fint om dere også gir oss"
"seapop.no","få store flokker til å opptre i mange mindre grupper . dette er et godt eksempel på hvordan fordelingen av <coll>konsumenter</coll>","endres","i et system hvor ressursene de lever av trenger lang tid til å fornyes. </s><s> om dette blir tilfelle i Oslo gjenstår å se. </s>"
"episerverhotell.net","bl.a. papirfly og snurrebass . sånt blir det morsom skoledag av! </s><s> karriere </s><s> Hvem søker vi? </s><s> publisert dato: 02.07.2012 -","endret","<coll>dato</coll> : 02.07.2012 </s><s> Vi legger vekt på å sikre og skape verdier for våre kunder . da trenger vi de som er engasjert i faget, de"
"masterbloggen.no","utslippskutt ved kjøp av regnskogkvoter. </s><s> Brasil var lenge svært negativ til denne muligheten, men ser ut til å ha","endret","<coll>syn</coll> i retning av en form for markedsmekanisme tilknyttet rEDD . både Norge og Brasil ønsker at rEDD blir del av en stor,"
"rotary.no",". . til slutt Lagre. </s><s> når medlemmer er markerte, kan du velge hvilken medlem ønsker du å vise på bestemt underside ved å","endre","<coll>kategori</coll> for hver side . når du er på bestemt side for eksempel Klubben/Styret klikker du på Change Category for å åpne"
"blogg.no","hadde lyst å legge det ut igjen da det sikkert er mange som ikke har sett det før . det er ganske artig å se hvor mye jeg har","endret","<coll>håret</coll> de siste 6 årene - jeg har vært blond tre ganger og brunette like mange ganger . i tillegg har jeg prøvd å spare til"
"pritinyc.no","fått ny adresse . hvordan endrer jeg denne? </s><s> denne kan du endre inne på Min Side . logg inn med brukernavn og passord og","endre","<coll>adressen</coll> der . du kan også velge å legge inn ny adresse når du går til kassen. </s><s> ASTROSHOW - AD ASTRA 2222 - HJERTNES (høst 14"
"custompublish.com","skulle fremstå med disse verdiene utad i bedriften og til kunder. </s><s> og kanskje det aller viktigste – salgslederen","endret","<coll>kurs</coll> fra kun å ha fokus på seg selv til å se at forutsetningen for å han skulle lykkes var han etterlevde bedriftens"
"iallenkelhet.no","det i et planleggingsmøte . i samarbeid med Oslo Innovation Week ønsker vi å hedre Nordiske digitale tjenester som har","endret","<coll>verden</coll> eller er i ferd med å gjøre det – i positiv retning . områdene kan være helse, klima, utdanning og sikkert"
"gti-stavanger.org","konsekvens av manglende løypevakt at flere løp for langt . omfattende merking med kalk på 3 steder der løypa hadde","endret","løps <coll>retning</coll> , var ikke nok . på det kritiske punkt, der man skulle fra asfalt og inn på grus, var kalkmerkingen dekket av"
"blogspot.no","i våres . jeg var godt i gang men kom litt av meg fordi jeg ble usikker på hvordan jeg ville kle den . kanskje jeg skulle","endre","<coll>kragen</coll> og utringningen? men en tidlig morgen her i uken kom jeg på at jeg kunne jo lage en helt annen type genser - en genser"
"vkm.no","at A. sterilis ssp. ludoviciana vil bli et ugras i Norge under dagens forhold. </s><s> dersom fremtidig klima i <coll>Norge</coll>","endres","slik at vinterforholdene blir tilsvarende forholdene i Sør-England, mens arealet med høstkorn fortsetter å øke, kan"
"kommune.no","slags hjelp og hvor lenge du får hjelp. -om praktisk bistand er avslått . det er mulig å søke på nytt, dersom <coll>situasjonen</coll>","endres",". </s><s> vedtak om praktisk bistand kan påklages etter Sosialtjenesteloven . klagen sendes leder av omsorgstjenesten ."
"kommune.no","etter Sosialtjenesteloven . klagen sendes leder av omsorgstjenesten . dersom omsorgstjenesten ikke finner å","endre","<coll>vedtaket</coll> vil klagen bli oversendt den kommunale klagenemden . dersom vedtaket opprettholdes der vil saken bli"
"legemiddelverket.no","bivirkninger . bare to av disse var alvorlige. </s><s> Oppfølgingsrutiner for barn som behandles med legemidler mot <coll>ADHD</coll> er","endret","som følge av ny kunnskap . for å redusere bivirkninger hos denne pasientgruppen må leger kartlegge og følge opp hjerte"
"legemiddelverket.no","med vanlige legemidler har gitt endret effekt . et eksempel på det er kosttilskuddet VitaePro som har gitt","endret","<coll>effekt</coll> av blodfortynnende legemidler og epilepsimidler. </s><s> nye legemidler med nye virkningsmekanismer øker behovet"
"x-life.no","ei av de som lå i tøyeområdet og snakket med venninner fordi alt annet skremte meg . rundt denne tiden vokste jeg 10cm,","endret","<coll>kostholdet</coll> gradvis uten å egentlig være bevisst på det, og til slutt byttet jeg også treningssenter . her følte jeg meg"
"sunnekommuner.no","problem for folkehelsen. </s><s> Frisklivssentralen er ett kommunalt kompetansesenter for veiledning og oppfølging til å","endre","<coll>levevaner</coll> . </s><s> Hovedfokus er innenfor områdene fysisk aktivitet, kosthold og tobakk . tilbudet har til hensikt å fremme"
"lokal-avisen.no","ett abonnement, bortsett fra hos Filmnet hvor du kan bruke to enheter samtidig på samme abonnement. </s> <s> <coll>Mediehverdagen</coll>","endres","</s><s> De nettbaserte TV-tjenestene tilbyr det som kalles ""streaming-TV"", eller strømme-TV . det betyr at du kan se det du"
"stjernasen.org","de eiendommer som ikke er innmeldt på Område 1 . etter anleggsstart vil beløpet øke med kr. 4 000 pr måned. </s> <s> <coll>fristen</coll> ble","endret","etter behandling i styret i Kystlinjen fram ti 14. august . årsaken var at den fremdeles var nær ferien for enkelte som"
"stralfors.no","om markedsføring og kampanjer eller administrative utsendelser, krever mye av organisasjonen . ofte ønsker man å","endre","<coll>deler</coll> av utsendelsen sent i prosessen . personalet som arbeider med utsendelsene, jobber kanskje ikke vanlig"
"stralfors.no",", kan nå endres på en enkel måte – fra utsendelse til utsendelse. – Den som er kundeklubbansvarlig, kan logge på og","endre","sin <coll>del</coll> av fakturaen, mens den markedsansvarlige tar seg av sine deler, og så videre. </s><s> Strålfors Access skaper større"
"stralfors.no","døgn før produksjonen . den andre prosessen er beregnet på utsendelser som gjerne ikke gjøres regelmessig, og som kan","endre","<coll>karakter</coll> fra gang til gang . et eksempel på dette er direktemarkedsføring . markedsavdelingen hos en bedrift har"
"stralfors.no","mellom ulike typer maler og medier, og deretter konfigurere utsendelsen . det er en enkel prosess der brukeren kan","endre","<coll>innhold</coll> og mottakere og samtidig få frem både kostnader og produksjonstid, sier Morgan Sellén. </s><s> Strålfors Access kan"
"solfjellet.no","i siste liten . status nå var at de ikke skal gjøre endringer umiddelbart, samtidig som de viser til at de alltid kan","endre","<coll>tariffer</coll> på 14 dagers varsel . det er således for tidlig å si noe om hva det hele ender med, men ifølge OBOS var inntrykk"
"abcnyheter.no","regelverk gjelder fram til det blir endret . forslaget vil således avvike fra det som er vanlig i saker hvor <coll>regelverk</coll>","endres",""", heter det i Anundsen brev. </s><s> også statsministeren har gjort det klart at hun sliter med å gi en forskrift"
