"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","95159"
"query","Query:[ws(1, 17276161)]"
"Reference","Left","KWIC","Right"
"an.no","i barnehagen. </s><s> Samhold </s><s> Paulsen forteller at de mannlige og kvinnelige ansatte gjør den samme jobben, og at alle både","skifter","<coll>bleier</coll> og er ute og leker. </s><s> Hun tror at lønn har noe å si for at så få menn ønsker å jobbe i barnehage, men at et arbeidsmiljø"
"tk.no","til 61 biler, har nemlig vært ute av drift store deler av dette året. </s><s> Først var det et langt avbrudd sist vinter og vår for å","skifte","<coll>hovedmotor</coll> , og nå i høst har det vært månedsvis med girtrøbbel. </s><s> Svekket kapasitet </s><s> I denne tida har den dels vært"
"ba.no",". </s><s> Kjedelig, vanskelig og tungt, sier Voigt. </s><s> Elprice ble startet i Bergen for ti år siden. </s><s> Siden den gang har selskapet","skiftet","<coll>eiere</coll> flere ganger, og de økonomiske problemene har lenge vært kjent. </s><s> – Vi har jobbet som desperate for å prøve å redde"
"tk.no","Nils Johan Gjendem. </s><s> Mindre krangling </s><s> Ironisk nok skal navneendringen bidra til mindre krangling i fylket. </s><s> Ved å","skifte","<coll>navn</coll> til Møre blir det lettere for folk på Østlandet å forholde seg til hele fylket, sa prosjektleder Kjersti Hasselø i"
"rb.no","vet om tilfeller der norske bileiere mottar pengekrav for bompasseringer smuglere har foretatt med kopierte skilt. </s><s> –","Skifter","<coll>skilt</coll> før grensa </s><s> Falske, norske registreringsskilter gjør det vanskeligere for tollerne å luke ut utenlandske"
"rb.no","har falske skilter. </s><s> Ofte er skiltene laget av mer eller mindre proffe aktører, sier kontorsjefen. </s><s> Ifølge tollvesenet","skifter","smuglerne <coll>skiltene</coll> før grensepassering og etter at smugleroppdraget er ""vellykket"" gjennomført. </s><s> – Vi finner ofte de"
"hi.no","på grunnere vann. </s><s> Det gjør at krabbene er mer aktive og lettere å fiske om høsten. </s><s> Krever mye energi </s><s> Taskekrabben må","skifte","<coll>skall</coll> for å vokse. </s><s> Og for hunnkrabben skjer paringen rett etter skallskiftet, nettopp for at hannkrabben skal få"
"ba.no","bileieren forteller at han parkerte halvannen meter fra huset, og forlot bilen mens den var i gang da han skulle inn for å","skifte","<coll>klær</coll> . </s><s> Da han så ut vinduet, sto det flammer opp av panseret. </s><s> – Jeg trodde ikke det jeg så, og løp ut med et"
"hi.no","av krill </s><s> Noe av det forskerne skal finne ut av under toktet i Sørishavet, er hvor lang levetid krillen har. </s><s> Krillen","skifte","<coll>skallet</coll> sitt ofte. </s><s> Om sommeren er det hver tiende dag, og om vinteren krymper den og blir mindre og mindre. </s><s> På grunn av"
"hi.no","dyr, så bruker man gjerne en tann eller beinstruktur, og leser av vekstsoner. </s><s> Dette er vanskelig på krill, fordi den","skifter","<coll>skallet</coll> hele tiden. </s><s> Når man leser av vekstsonene, kan det sammenlignes med samme måte som man gjør ved trær, nemlig"
"ht.no","bli tatt ned og fraktet til Harstad hvor denne varmes opp. </s><s> Om det kommer røyklukt ved oppvarming, vil <coll>isolasjonen</coll> bli","skiftet","ut. </s><s> Isolasjonen er ufarlig slik den ligger i dag, eventuell røyk frigis først til sommeren ved langt høyere"
"ht.no","administrasjonsbygget. </s><s> Gårdagens brann på Liland skole er ikke den første store brannen på stedet. </s><s> – <coll>Vinduene</coll> vil bli","skiftet",", og fasaden utbedret. </s><s> Arbeidet med å hente inn tilbud på dette arbeidet er i gang, og vi vil informere om når arbeiet kan"
"hi.no","som tilfører veldig mye plast til sjøen, så da var det en som sa ""hvorfor ikke lage dekk av tang og tare?"" </s><s> . </s><s> Kanskje vi må","skifte","<coll>dekk</coll> veldig ofte? sier Sørhus og ler. </s><s> – Jeg synes det har kommet mye bra. </s><s> Selvfølgelig blir de inspirert av foredragene"
"bi.no",". </s><s> I tillegg er de fleste av dere, elevene, blant verdens beste eksperter på to ting: Til fort å kjede dere, og da fort å","skifte","<coll>oppmerksomheten</coll> over til noe annet – som må hviske noe til sidemannen eller å smugkikke på mobilen. </s><s> Klarer jeg ikke å"
"ta.no","tillatt ved lov. </s><s> For ytterligere vilkår se her. </s><s> Ikke helt trygt, og ikke lov. </s><s> Men det er greit i et knipetak. </s><s> Har du ikke","skiftet","<coll>dekk</coll> ennå, er det kanskje på tide å tenke på det? </s><s> Skal du ikke opp på påskefjellet, kan man vel snart regne med at vinteren"
"ta.no","om til sommerhjul innen første mandag etter 2. påskedag. </s><s> Men også mange av de som kjører piggfritt benytter påsken til å","skifte","<coll>dekk</coll> selv. </s><s> Ufrivillig ""helgardering"" </s><s> – Jeg punkterte akkurat på det ene vinterdekket, forteller Nøtterøy-mannen"
"bi.no","vurderingsverktøy. </s><s> Mange renser opp i Facebook-kontoene sine, legger til stoff de tror vil være fordelaktig eller","skifter","<coll>bilde</coll> . </s><s> Noen velger å ha anonyme profiler for å unngå at noe skal kunne kobles opp mot deres jobbroller. </s><s> Andre velger å"
"bi.no","<s> Det politiske støtteapparatet han har ledet i valgkampen, har vært preget av indre maktkamper. </s> <s> <coll>Medarbeiderne</coll>","skiftes","ut hyppig. </s><s> Noen mener at dette reflekterer den kulturen Trump skaper gjennom sin lederstil, og ikke bare et vanlig"
"dt.no",". </s><s> DRAMMEN: Fristen for å bytte ut piggdekk med sommerdekk gikk ut søndag forrige uke. </s><s> Har du fortsatt ikke rotet deg til å","skifte","<coll>dekk</coll> , risikerer du å bli bøtelagt om du blir stoppet i kontroll. </s><s> - Utgangspunktet er at man skal være skodd etter"
"sb.no",", sier Marcus Karlsson. </s><s> Starter du sesongen på lovens minstekrav om 1,6 mm mønsterdybde, er det ikke lenge før du må","skifte","<coll>dekk</coll> . </s><s> Men både Brooms bilekspert og NAF råder folk til å bytte i god tid før det er så lite mønster igjen. </s><s> Alder på dekk </s><s> Dekk"
"tb.no",". – Hvis de forteller oss at de har en stil, må de komme til oss med samme utgangspunkt. </s><s> De kan ikke ha klippet seg eller","skiftet","<coll>hårfarge</coll> , sier Lundberg. </s><s> Hun understreker likevel at hun ikke med sikkerhet kan vite hva slags beskjeder alle"
"ba.no","fart sto hun klar sammen med Rønning til å gå inn på scenen. </s><s> ""Vi greide det"", hvisket hun til ham. </s><s> ""Det ser ut som de","skifter","<coll>dekk</coll> i Formel 1"" var det lakoniske svaret for motspilleren. </s><s> – Noen ganger må en bite seg litt i leppen for ikke å ta med seg"
"dt.no",", så nå prøves Power der, påpeker Semlitsch til DN. </s><s> Professor i innovasjon, Tor W. Andreassen mener det ikke hjelper å","skifte","<coll>navn</coll> hvis forretningsmodellen halter. </s><s> – Det blir som å sette leppestift på en bulldogg. </s><s> Å skifte navn løser ikke noe med"
"dt.no","det ikke hjelper å skifte navn hvis forretningsmodellen halter. </s><s> – Det blir som å sette leppestift på en bulldogg. </s><s> Å","skifte","<coll>navn</coll> løser ikke noe med mindre det gamle er veldig negativt ladet sier han til avisen. </s><s> Isachsen Anlegg er blant"
"bi.no","til å etablere familie med barn, er et klassisk tidspunkt hvor gamle vaner endres til fordel for nye. </s><s> Når man flytter,","skifter","<coll>jobb</coll> , eller blir pensjonist oppstår det et skift i livet hvor vanene er truet. </s><s> På sporet av lønnsomme kunder </s>"
"an.no","måten å gjøre det på? </s><s> Hvorfor? </s><s> Og kanskje man kan la flere talenter få muligheten til ekstra utfordringer, uten å må","skifte","<coll>klubb</coll> . </s><s> Alle gutters drøm er vel å leve av fotball. </s><s> Lurer veldig på om kretsen stiller seg bak Glimt i måten de driver"
"bi.no",". </s><s> Globale utslipp har falt kraftig i takt med redusert aktivitet, handel og reise. </s><s> Vi har faktisk fått det dramatiske","skiftet","<coll>miljøbevegelsen</coll> har ønsket seg lenge. </s><s> Ikke nok selvsagt, men et betydelig skift i riktig retning. </s><s> Så hva skjer med"
"tb.no","slapper av i medbrakte campingstoler. </s><s> Kevin Vigdal står bøyd og skrur på en svær basskasse i bagasjerommet. – Jeg må","skifte","<coll>port.</coll> Det gikk litt dårlig i stad. </s><s> Lyden ble for lav, så nå prøver jeg det sier han. </s><s> Han har kommet hit sammen med kjæresten"
"tk.no","underlys. </s><s> LED. </s><s> Kan app-styres. </s><s> – Sånn som kontrolleres med iPhonen, det liker ofte far. </s><s> Lamper med bluetooth og lys som","skifter","<coll>farge</coll> etter musikken du velger via mobiltelefonen, jo visst finnes det også. </s><s> Men i heller beskjedne opplag. </s><s> Mest som en"
"tk.no","til gründerskap, FoU-miljøer og landbruk? </s><s> • Hvilke konsekvenser har det for bedrifter i Surnadal at Rindal og Halsa","skifter","<coll>regiontilknytning</coll> ? </s><s> Surnadal, Rindal og Halsa er i dag en felles bo- og arbeidsmarkedsregion. </s><s> Hvordan vil en ny"
"dt.no","ansvarlig søker for byggesøknadene. </s><s> I noen få av sakene som omfattes av tiltalen er det snakk om et ukjent beløp som har","skiftet","<coll>hender</coll> . </s><s> Men i de aller fleste tilfellene er beløpet spesifisert. </s><s> Summert opp har kvinnen mottatt 1.192.500 kroner fra"
"bi.no","og omorganiseringer. </s><s> Mange ledere jobber også i organisasjoner der lederne mer eller mindre regelmessig må","skifte","<coll>roller</coll> og ansvarsområder. </s><s> Mange ledere opplever dessuten at de får mindre kontroll over ressurser, budsjetter eller"
"bi.no",". </s><s> Mange organisasjoner argumenterer for en praksis med hyppige omorganiseringer og ordninger der lederne roterer og","skifter","<coll>roller</coll> , med at det gir økt produktivitet for organisasjonen og økt kompetanse og motivasjon for lederne. </s><s> Studiene til"
"dn.no","en etterlysning av en nasjonal plan for å se de ulike havnæringene i sammenheng. </s><s> Havbruk til havs, der vannet i <coll>merdene</coll>","skiftes","ut på noen få minutter, kan sikre storskalaproduksjon og bedre miljøløsninger for både havet og fisken. </s><s> For å lykkes"
"bi.no","kombinert med politiske forhandlinger på 1980- og 1990-tallet. </s><s> Men fredsprosessen var avhengig av at IRA åpnet for å","skiftet","<coll>strategi</coll> fra ""Armalite"" (maskingevær) til ""ballot-box"". </s><s> Ingen terrorgrupper i Europa i dag kan sammenlignes med IRA"
"an.no","stoppet i løpet av cirka halvannen time med kontroll onsdag. </s><s> – Det er mange og vi må jo bare anmode om at det nå er på tide å","skifte","<coll>dekk</coll> , sier Odd Ivar Pettersen. </s><s> Med en Kristian Kjelling i fyr og flamme revansjerte Drammen seg mot Kolstad og tok to"
"dt.no","? </s><s> Dersom det virkelig skulle ha seg slik at Frp ikke ønsker et allmennyttig Marienlyst i fremtiden, går det jo an å","skifte","<coll>partinavn</coll> en gang til og til et som er mer treffende. </s><s> Marienlystsaken og fjellvettregel nummer 8: Det er ingen skam å snu </s>"
"mia.no","stoppenål. </s><s> Garnet festes ved å legge ca to cm langs tauet og begynne å snurre garn rundt. </s><s> Slik fester du også når du skal","skifte","<coll>garn</coll> . </s><s> Snurr så mye at det dekker første kveil (midten av kurven). </s><s> Bruk nålen til å feste enden av tauet. </s><s> Stikk ned og opp"
"ifi.no","farger i sin høst- og vinter-kolleksjon. </s><s> Caramel </s><s> Fargen ""Caramel"" er en varm, intens oransje, inspirert av løvet som","skifter","<coll>farge</coll> på høsten, og får varme brente toner. </s><s> Når bladene på trærne får en annen farge, og løvet faller på bakken, vet vi at"
"ifi.no",", sammen med den varme brente tonen Dry Terra, blir interiøret varmt og høstlig. </s><s> (Iris Floor/Pure & Original) </s><s> Om høsten","skifter","<coll>været</coll> og regnet melder sin ankomst. </s><s> Fargen ""Dry Terra"" er inspirert av fargen bakken får når høstregnet kommer. </s><s> Da"
"ifi.no","er kaldt ute. </s><s> ""Blue"" er en farge fylt av energi. </s><s> Ink Blue </s><s> Det blir mørkere og mørker om kveldene. </s><s> Og når kvelden kommer,","skifter","<coll>himmelen</coll> farge til en dyp blå. </s><s> Det er denne fargen ""Ink Blue"", en mørk, dyp og behagelig blå, forsøker å fange. </s><s> Plum </s><s> ""Plum"
"ifi.no","i hytta var ubehandlet og har nå fått full ansiktsløftning ved hjelp av maling og beis. </s><s> Treverket har fullstendig","skiftet","<coll>karakter</coll> , med beis som slipper igjennom tegningene i treet eller dekkende maling som skjuler kvister og skjolder. </s><s> Det"
"fmi.no","på lungesvikt, antas det at forkjølelsesvirusene – The coronas – kan ligge i årsaken. </s><s> MEN – i.o.m. at disse muterer og","skifter","<coll>DNA</coll> hele tida, er det umulig til nå å isolere DET bestemte virus som fører direkte til CV19. </s><s> Det letes derfor også etter"
"fmi.no","sine barn inn på skoler med mindre andel fremmedspråklige, selv om avstanden fra hjemmet blir større eller de velger å","skifte","<coll>bopel</coll> . </s><s> Ifølge Aftenposten (A) 8/2 – 2013 har regjeringen siden 2006 brukt 400 mill. kr. på språksatsing i barnehaver. </s>"
"ifi.no","i limet. </s><s> Så er det å renskjære tapetet oppe og nede. </s><s> Her erfarer vi at bladet i tapetkniven MÅ VÆRE NYTT. </s><s> Lurer du på om du må","skifte","<coll>blad</coll> ? </s><s> Gjør det! </s><s> SNART FERDIG: 1. </s><s> Få ut alle luftboblene. 2. </s><s> Fest tapetet helt ned. 3. </s><s> Skjær bestemt og rolig. </s><s> (Foto:"
"ifi.no","en pensel for å komme til ved alle detaljer. </s><s> En jutestrie er lagt på, som er rosettens armering. </s><s> Gipsen er bygget på. </s><s> Den","skifter","<coll>konsistens</coll> hele tiden; timingen er viktig i oppbyggingen - opptørkingen av gipsen skjer raskt. </s><s> Strien blir klippet"
"opn.no",". </s><s> Men midlene er egentlig frie, og forbundet disponerer etter eget ønske, sier Valstad. </s><s> Forbundsvinden i ferd med å","skifte","<coll>retning</coll> I forkant av Tinget i mars 2012 uttalte Bjørnar Valstad til forbundets nettside Orientering.no: - Jeg håper"
"ssb.no","et driftsselskap som eier, likeså er det uklart hvordan eieropplysningene behandles når kun deler av en eiendom har","skiftet","<coll>eier</coll> . </s><s> Bygninger som er ført som meldingssak etter at Matrikkelen i 2008 ble tatt i bruk som erstatning for"
"snl.no","Høyre stor fremgang og Kåre Willoch overtok som statsminister for en borgerlig regjering frem til 1986. </s><s> I 1980-årene","skiftet","politikken <coll>karakter</coll> . </s><s> Den gamle reguleringsstaten med sin blandingsøkonomi fungerte dårlig i 1970-årene. </s><s> Blant"
"snl.no","fikk partiet ingen stortingsmandater. </s><s> I 1975 hadde det imidlertid fått en ny profilert leder, Carl I. Hagen. </s><s> I 1977","skiftet","partiet <coll>navn</coll> til Fremskrittspartiet, og ved høyrebølge-valget i 1981 fikk det igjen fire stortingsrepresentanter. </s>"
"snl.no","med franske Rhône-Poulenc til det nye livsteknologiselskapet Aventis, fra 2004 Sanofi-Aventis. </s><s> I 2011","skiftet","selskapet <coll>navn</coll> til Sanofi. </s><s> En stor U-sving rundt Hardangervidda (Skrevet av JoSo 17.02.2008) Tur foretatt: Februar"
"snl.no","svært ulik de voksne og lever frittsvømmende. </s><s> De søker til å begynne med oppover i vannet. </s><s> I løpet av den første sommeren","skifter","larven <coll>skall</coll> fem–sju ganger og blir for hvert skallskifte mer og mer lik en voksen hummer. </s><s> Ved femte skallskifte går den"
